id,title,type,genres,averageRating,numVotes,releaseYear
tt2023453,Diary of a Wimpy Kid: Dog Days,movie,"Comedy, Family",6.3,31792.0,2012.0
tt20234774,Wicked Little Letters,movie,"Comedy, Crime, Drama",7.0,37552.0,2023.0
tt2023587,Mama,movie,"Fantasy, Horror, Thriller",6.2,195735.0,2013.0
tt2023690,Sightseers,movie,"Adventure, Comedy, Crime",6.5,30947.0,2012.0
tt20242416,Maamannan,movie,"Action, Drama, Thriller",6.7,6045.0,2023.0
tt2024432,Identity Thief,movie,"Comedy, Crime, Drama",5.7,144275.0,2013.0
tt2024469,Non-Stop,movie,"Action, Mystery, Thriller",6.9,281992.0,2014.0
tt2024519,The Broken Circle Breakdown,movie,"Drama, Music, Romance",7.7,44392.0,2012.0
tt2024544,12 Years a Slave,movie,"Biography, Drama, History",8.1,763370.0,2013.0
tt20249418,Romancham,movie,"Comedy, Horror",7.5,9036.0,2023.0
tt2025526,War of the Arrows,movie,Action,7.1,13047.0,2011.0
tt20256448,Force of Nature: The Dry 2,movie,"Crime, Mystery, Thriller",5.8,7059.0,2024.0
tt20256528,What Is a Woman?,movie,Documentary,8.1,46601.0,2022.0
tt20256556,The Greatest Lie Ever Sold: George Floyd and the Rise of BLM,movie,Documentary,7.0,5129.0,2022.0
tt2025667,Smiley,movie,"Horror, Mystery, Thriller",3.3,10051.0,2012.0
tt2025690,The Finest Hours,movie,"Action, Drama, History",6.7,72690.0,2016.0
tt20258220,Angels Fallen: Warriors of Peace,movie,"Action, Adventure, Fantasy",4.9,5791.0,2024.0
tt2027064,Blue Caprice,movie,"Biography, Crime, Drama",5.9,6119.0,2013.0
tt2027136,Kristy,movie,"Horror, Thriller",5.9,9977.0,2014.0
tt2027140,Mood Indigo,movie,"Comedy, Drama, Fantasy",6.5,17033.0,2013.0
tt2027178,The Man from the Future,movie,"Adventure, Comedy, Fantasy",7.0,7390.0,2011.0
tt2027231,Perfect Sisters,movie,"Crime, Drama, Thriller",5.6,7230.0,2014.0
tt2028530,Paradise Lost 3: Purgatory,movie,"Crime, Documentary",8.0,11220.0,2011.0
tt20316748,Twilight of the Warriors: Walled In,movie,"Action, Crime, Thriller",7.0,9505.0,2024.0
tt2032557,The Reluctant Fundamentalist,movie,"Drama, Thriller",6.8,14775.0,2012.0
tt2032572,USS Indianapolis: Men of Courage,movie,"Action, Drama, History",5.3,14907.0,2016.0
tt20330434,The Crime Is Mine,movie,"Comedy, Crime, Mystery",6.5,6296.0,2023.0
tt2034031,Laggies,movie,"Comedy, Drama, Romance",6.4,46538.0,2014.0
tt2034139,The Last Exorcism Part II,movie,"Horror, Thriller",4.0,17346.0,2013.0
tt2034800,The Great Wall,movie,"Action, Adventure, Fantasy",5.9,153097.0,2016.0
tt2035630,Starlet,movie,Drama,7.0,10041.0,2012.0
tt2036416,You Are the Apple of My Eye,movie,"Comedy, Drama, Romance",7.5,12043.0,2011.0
tt2039338,Flatliners,movie,"Drama, Horror, Mystery",5.2,52498.0,2017.0
tt2039345,Grand Piano,movie,"Drama, Music, Mystery",5.9,20043.0,2013.0
tt2039393,The Gambler,movie,"Crime, Drama, Thriller",6.0,75629.0,2014.0
tt2040560,The Pact,movie,"Horror, Mystery, Thriller",5.7,25874.0,2012.0
tt2041488,Thunderstruck,movie,"Comedy, Family, Fantasy",5.1,6123.0,2012.0
tt2041510,The Maladjusted,movie,"Comedy, Drama",4.9,5826.0,2013.0
tt20420628,Freud's Last Session,movie,Drama,6.1,6561.0,2023.0
tt2042568,Inside Llewyn Davis,movie,"Drama, Music",7.4,167733.0,2013.0
tt2042583,The Golden Dream,movie,Drama,7.6,5272.0,2013.0
tt2043932,New Kids Nitro,movie,"Action, Comedy, Horror",6.0,10813.0,2011.0
tt2043933,Night Moves,movie,"Drama, Thriller",6.1,17210.0,2013.0
tt2044729,A Glimpse Inside the Mind of Charles Swan III,movie,Comedy,4.6,5851.0,2012.0
tt2044801,Kite,movie,"Action, Crime, Thriller",4.4,7014.0,2014.0
tt20465746,Last Night of Amore,movie,"Drama, Thriller",7.1,5865.0,2023.0
tt2048770,I'll Follow You Down,movie,"Drama, Mystery, Sci-Fi",6.1,8395.0,2013.0
tt2049403,Beetlejuice Beetlejuice,movie,"Comedy, Fantasy, Horror",6.6,147221.0,2024.0
tt2049543,Synchronicity,movie,"Drama, Mystery, Romance",5.4,11533.0,2015.0
tt20502488,Meet Me Next Christmas,movie,"Comedy, Romance",5.7,8511.0,2024.0
tt2051879,Europa Report,movie,"Drama, Mystery, Sci-Fi",6.4,77440.0,2013.0
tt2053425,Rust and Bone,movie,"Drama, Romance",7.4,71825.0,2012.0
tt2053463,Side Effects,movie,"Crime, Drama, Mystery",7.1,201020.0,2013.0
tt2054790,Age of Uprising: The Legend of Michael Kohlhaas,movie,"Drama, History",6.1,9511.0,2013.0
tt2055709,Blindsided,movie,"Drama, Mystery, Thriller",5.5,6108.0,2013.0
tt2055765,The English Teacher,movie,"Comedy, Drama",5.7,13401.0,2013.0
tt20561198,The Promised Land,movie,"Action, Biography, Drama",7.7,32318.0,2023.0
tt2056771,A Bigger Splash,movie,"Drama, Music, Thriller",6.4,34917.0,2015.0
tt2057392,Eye in the Sky,movie,"Action, Drama, Thriller",7.3,94005.0,2015.0
tt2058107,The Railway Man,movie,"Biography, Drama, Romance",7.1,43629.0,2013.0
tt2058673,Point Break,movie,"Action, Adventure, Crime",5.3,67753.0,2015.0
